Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0002520,immune system development,19_GO:0002376 immune system process,-2.7,2.2,3.4,30211,683,367,18,4.9,1.1,302|652|2034|2120|2321|3087|3694|3707|3791|4286|4643|7422|8840|9133|23075|54443|57379|282991,ANXA2|BMP4|EPAS1|ETV6|FLT1|HHEX|ITGB6|ITPKB|KDR|MITF|MYO1E|VEGFA|CCN4|CCNB2|SWAP70|ANLN|AICDA|BLOC1S2,-1,MyList
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-2.7,2.6,3.6,30211,417,367,13,3.5,0.96,132|159|523|5214|7498|10591|11164|22978|60481|79071|284486|341392|390916,ADK|ADSS2|ATP6V1A|PFKP|XDH|DNPH1|NUDT5|NT5C2|ELOVL5|ELOVL6|THEM5|ACSM4|NUDT19,-1,MyList
Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-2.7,2.4,3.5,30211,521,367,15,4.1,1,523|1950|2321|2889|3791|3910|4688|5327|5340|6446|7422|23767|26999|245973|284217,ATP6V1A|EGF|FLT1|RAPGEF1|KDR|LAMA4|NCF2|PLAT|PLG|SGK1|VEGFA|FLRT3|CYFIP2|ATP6V1C2|LAMA1,-1,MyList
GO Biological Processes,19,GO:0051592,response to calcium ion,19_GO:0050896 response to stimulus,-2.7,4,4,30211,144,367,7,1.9,0.71,825|1800|2244|3707|5179|6860|57586,CAPN3|DPEP1|FGB|ITPKB|PENK|SYT4|SYT13,-1,MyList
KEGG Pathway,24,hsa01524,Platinum drug resistance,,-2.7,5.6,4.4,30211,73,367,5,1.4,0.61,672|1317|2952|4257|221357,BRCA1|SLC31A1|GSTT1|MGST1|GSTA5,-1,MyList
GO Biological Processes,19,GO:0007588,excretion,19_GO:0032501 multicellular organismal process,-2.7,7.5,4.8,30211,44,367,4,1.1,0.54,1136|1910|6338|6340,CHRNA3|EDNRB|SCNN1B|SCNN1G,-1,MyList
GO Biological Processes,19,GO:0048286,lung alveolus development,19_GO:0032502 developmental process,-2.7,7.5,4.8,30211,44,367,4,1.1,0.54,652|3694|3791|4321,BMP4|ITGB6|KDR|MMP12,-1,MyList
GO Biological Processes,19,GO:0009126,purine nucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-2.7,7.5,4.8,30211,44,367,4,1.1,0.54,132|159|7498|22978,ADK|ADSS2|XDH|NT5C2,-1,MyList
WikiPathways,27,WP4136,Fibrin complement receptor 3 signaling pathway,,-2.7,7.5,4.8,30211,44,367,4,1.1,0.54,2244|3929|5327|5340,FGB|LBP|PLAT|PLG,-1,MyList
GO Biological Processes,19,GO:0009259,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-2.7,2.8,3.6,30211,320,367,11,3,0.89,132|159|523|5214|7498|22978|60481|79071|284486|341392|390916,ADK|ADSS2|ATP6V1A|PFKP|XDH|NT5C2|ELOVL5|ELOVL6|THEM5|ACSM4|NUDT19,-1,MyList
GO Biological Processes,19,GO:0071636,positive regulation of transforming growth factor beta production,19_GO:0048518 positive regulation of biological process,-2.7,12,5.5,30211,21,367,3,0.82,0.47,5743|7481|10159,PTGS2|WNT11|ATP6AP2,-1,MyList
Canonical Pathways,11,M103,PID S1P S1P1 PATHWAY,,-2.7,12,5.5,30211,21,367,3,0.82,0.47,3791|5743|7422,KDR|PTGS2|VEGFA,-1,MyList
GO Biological Processes,19,GO:2000047,regulation of cell-cell adhesion mediated by cadherin,19_GO:0022610 biological adhesion,-2.7,12,5.5,30211,21,367,3,0.82,0.47,5340|7422|28984,PLG|VEGFA|RGCC,-1,MyList
GO Biological Processes,19,GO:0061318,renal filtration cell differentiation,19_GO:0032502 developmental process,-2.7,12,5.5,30211,21,367,3,0.82,0.47,652|1910|4643,BMP4|EDNRB|MYO1E,-1,MyList
GO Biological Processes,19,GO:0045056,transcytosis,19_GO:0051179 localization,-2.7,12,5.5,30211,21,367,3,0.82,0.47,4036|84879|114569,LRP2|MFSD2A|MAL2,-1,MyList
GO Biological Processes,19,GO:0099515,actin filament-based transport,19_GO:0051179 localization,-2.7,12,5.5,30211,21,367,3,0.82,0.47,4642|4643|64005,MYO1D|MYO1E|MYO1G,-1,MyList
GO Biological Processes,19,GO:0003081,regulation of systemic arterial blood pressure by renin-angiotensin,19_GO:0032501 multicellular organismal process,-2.7,12,5.5,30211,21,367,3,0.82,0.47,1910|10159|59272,EDNRB|ATP6AP2|ACE2,-1,MyList
WikiPathways,27,WP497,Urea cycle and metabolism of amino groups,,-2.7,12,5.5,30211,21,367,3,0.82,0.47,445|2628|4942,ASS1|GATM|OAT,-1,MyList
GO Biological Processes,19,GO:0009070,serine family amino acid biosynthetic process,19_GO:0008152 metabolic process,-2.7,12,5.5,30211,21,367,3,0.82,0.47,10955|26227|29968,SERINC3|PHGDH|PSAT1,-1,MyList
GO Biological Processes,19,GO:0072112,glomerular visceral epithelial cell differentiation,19_GO:0032502 developmental process,-2.7,12,5.5,30211,21,367,3,0.82,0.47,652|1910|4643,BMP4|EDNRB|MYO1E,-1,MyList
GO Biological Processes,19,GO:0019722,calcium-mediated signaling,19_GO:0023052 signaling,-2.7,4,4,30211,145,367,7,1.9,0.71,477|1232|1910|3791|10316|11123|83988,ATP1A2|CCR3|EDNRB|KDR|NMUR1|RCAN3|NCALD,-1,MyList
GO Biological Processes,19,GO:0050729,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-2.7,4,4,30211,145,367,7,1.9,0.71,3572|3606|3929|5743|6369|8840|51704,IL6ST|IL18|LBP|PTGS2|CCL24|CCN4|GPRC5B,-1,MyList
GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-2.7,3,3.7,30211,274,367,10,2.7,0.85,1410|1543|1803|2034|5179|5327|5743|7422|9124|28984,CRYAB|CYP1A1|DPP4|EPAS1|PENK|PLAT|PTGS2|VEGFA|PDLIM1|RGCC,-1,MyList
GO Biological Processes,19,GO:2000116,regulation of cysteine-type endopeptidase activity,19_GO:0008152 metabolic process,-2.7,3.2,3.8,30211,229,367,9,2.5,0.81,1410|1800|2810|5329|5743|7422|7429|7498|26999,CRYAB|DPEP1|SFN|PLAUR|PTGS2|VEGFA|VIL1|XDH|CYFIP2,-1,MyList
Reactome Gene Sets,6,R-HSA-8957275,Post-translational protein phosphorylation,,-2.7,4.6,4.1,30211,108,367,6,1.6,0.66,652|1356|3484|5179|5768|7076,BMP4|CP|IGFBP1|PENK|QSOX1|TIMP1,-0.99,MyList
Reactome Gene Sets,6,R-HSA-9013106,RHOC GTPase cycle,,-2.7,5.6,4.4,30211,74,367,5,1.4,0.61,392|2040|54443|81624|93663,ARHGAP1|STOM|ANLN|DIAPH3|ARHGAP18,-0.99,MyList
GO Biological Processes,19,GO:0120161,regulation of cold-induced thermogenesis,19_GO:0032501 multicellular organismal process,-2.7,3.9,4,30211,146,367,7,1.9,0.71,2034|2628|3606|3910|7422|79071|338557,EPAS1|GATM|IL18|LAMA4|VEGFA|ELOVL6|FFAR4,-0.99,MyList
GO Biological Processes,19,GO:0035148,tube formation,19_GO:0032502 developmental process,-2.7,3.9,4,30211,146,367,7,1.9,0.71,652|4036|6385|6491|7422|9585|57216,BMP4|LRP2|SDC4|STIL|VEGFA|KIF20B|VANGL2,-0.99,MyList
GO Biological Processes,19,GO:0018108,peptidyl-tyrosine phosphorylation,19_GO:0008152 metabolic process,-2.7,3.9,4,30211,146,367,7,1.9,0.71,660|1950|2321|3791|6098|7294|55872,BMX|EGF|FLT1|KDR|ROS1|TXK|PBK,-0.99,MyList
WikiPathways,27,WP2884,NRF2 pathway,,-2.7,3.9,4,30211,146,367,7,1.9,0.71,645|1728|7295|8878|114134|140809|221357,BLVRB|NQO1|TXN|SQSTM1|SLC2A13|SRXN1|GSTA5,-0.99,MyList
GO Biological Processes,19,GO:0033674,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-2.7,2.4,3.5,30211,473,367,14,3.8,1,994|1136|1950|2321|3606|3791|6098|6385|7295|7422|7481|22943|28984|51704,CDC25B|CHRNA3|EGF|FLT1|IL18|KDR|ROS1|SDC4|TXN|VEGFA|WNT11|DKK1|RGCC|GPRC5B,-0.99,MyList
GO Biological Processes,19,GO:0006195,purine nucleotide catabolic process,19_GO:0008152 metabolic process,-2.7,7.3,4.7,30211,45,367,4,1.1,0.54,7498|10591|22978|390916,XDH|DNPH1|NT5C2|NUDT19,-0.99,MyList
Reactome Gene Sets,6,R-HSA-1566948,Elastic fibre formation,,-2.7,7.3,4.7,30211,45,367,4,1.1,0.54,652|2006|3694|10516,BMP4|ELN|ITGB6|FBLN5,-0.99,MyList
Reactome Gene Sets,6,R-HSA-2672351,Stimuli-sensing channels,,-2.7,4.5,4.1,30211,109,367,6,1.6,0.66,2040|6338|6340|6446|65268|140803,STOM|SCNN1B|SCNN1G|SGK1|WNK2|TRPM6,-0.98,MyList
GO Biological Processes,19,GO:0090263,positive regulation of canonical Wnt signaling pathway,19_GO:0023052 signaling,-2.7,4.5,4.1,30211,109,367,6,1.6,0.66,1950|3087|10159|51704|65268|259266,EGF|HHEX|ATP6AP2|GPRC5B|WNK2|ASPM,-0.98,MyList
GO Biological Processes,19,GO:0032272,negative regulation of protein polymerization,19_GO:0048519 negative regulation of biological process,-2.7,5.5,4.3,30211,75,367,5,1.4,0.61,822|7429|9168|10382|80206,CAPG|VIL1|TMSB10|TUBB4A|FHOD3,-0.98,MyList
KEGG Pathway,24,hsa01230,Biosynthesis of amino acids,,-2.7,5.5,4.3,30211,75,367,5,1.4,0.61,445|5214|8277|26227|29968,ASS1|PFKP|TKTL1|PHGDH|PSAT1,-0.98,MyList
GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0040011 locomotion,-2.6,3.2,3.7,30211,232,367,9,2.5,0.81,1910|2321|2650|3929|5340|6369|64005|151647|284340,EDNRB|FLT1|GCNT1|LBP|PLG|CCL24|MYO1G|TAFA4|CXCL17,-0.97,MyList
GO Biological Processes,19,GO:1901654,response to ketone,19_GO:0050896 response to stimulus,-2.6,3.5,3.8,30211,189,367,8,2.2,0.76,2|445|1728|2908|5327|5732|6446|9076,A2M|ASS1|NQO1|NR3C1|PLAT|PTGER2|SGK1|CLDN1,-0.97,MyList
GO Biological Processes,19,GO:0031099,regeneration,19_GO:0032502 developmental process,-2.6,3.9,3.9,30211,148,367,7,1.9,0.71,306|928|2735|3484|5340|7294|9076,ANXA3|CD9|GLI1|IGFBP1|PLG|TXK|CLDN1,-0.97,MyList
WikiPathways,27,WP5055,Burn wound healing,,-2.6,4.5,4.1,30211,110,367,6,1.6,0.66,1950|2006|3791|4322|7076|7422,EGF|ELN|KDR|MMP13|TIMP1|VEGFA,-0.97,MyList
GO Biological Processes,19,GO:0031032,actomyosin structure organization,19_GO:0009987 cellular process,-2.6,4.5,4.1,30211,110,367,6,1.6,0.66,825|2006|3880|9124|54443|80206,CAPN3|ELN|KRT19|PDLIM1|ANLN|FHOD3,-0.97,MyList
Canonical Pathways,11,M211,PID HEDGEHOG 2PATHWAY,,-2.6,11,5.3,30211,22,367,3,0.82,0.47,4036|6491|8643,LRP2|STIL|PTCH2,-0.97,MyList
GO Biological Processes,19,GO:0072311,glomerular epithelial cell differentiation,19_GO:0032502 developmental process,-2.6,11,5.3,30211,22,367,3,0.82,0.47,652|1910|4643,BMP4|EDNRB|MYO1E,-0.97,MyList
GO Biological Processes,19,GO:0046128,purine ribonucleoside metabolic process,19_GO:0008152 metabolic process,-2.6,11,5.3,30211,22,367,3,0.82,0.47,132|7498|22978,ADK|XDH|NT5C2,-0.97,MyList
GO Biological Processes,19,GO:0090335,regulation of brown fat cell differentiation,19_GO:0032502 developmental process,-2.6,11,5.3,30211,22,367,3,0.82,0.47,5292|5743|338557,PIM1|PTGS2|FFAR4,-0.97,MyList
GO Biological Processes,19,GO:1900744,regulation of p38MAPK cascade,19_GO:0023052 signaling,-2.6,7.2,4.6,30211,46,367,4,1.1,0.54,652|7422|7430|7498,BMP4|VEGFA|EZR|XDH,-0.96,MyList
GO Biological Processes,19,GO:0003151,outflow tract morphogenesis,19_GO:0032502 developmental process,-2.6,5.4,4.3,30211,76,367,5,1.4,0.61,652|2006|4036|7422|7481,BMP4|ELN|LRP2|VEGFA|WNT11,-0.96,MyList
GO Biological Processes,19,GO:0033273,response to vitamin,19_GO:0050896 response to stimulus,-2.6,5.4,4.3,30211,76,367,5,1.4,0.61,1543|1591|5179|5292|5743,CYP1A1|CYP24A1|PENK|PIM1|PTGS2,-0.96,MyList
KEGG Pathway,24,hsa04514,Cell adhesion molecules,,-2.6,3.9,3.9,30211,149,367,7,1.9,0.71,1493|4897|5797|6385|9076|23705|79679,CTLA4|NRCAM|PTPRM|SDC4|CLDN1|CADM1|VTCN1,-0.96,MyList
GO Biological Processes,19,GO:0018212,peptidyl-tyrosine modification,19_GO:0008152 metabolic process,-2.6,3.9,3.9,30211,149,367,7,1.9,0.71,660|1950|2321|3791|6098|7294|55872,BMX|EGF|FLT1|KDR|ROS1|TXK|PBK,-0.96,MyList
GO Biological Processes,19,GO:0001894,tissue homeostasis,19_GO:0032501 multicellular organismal process,-2.6,3.2,3.7,30211,234,367,9,2.5,0.81,2034|3694|3791|3933|5743|7422|9076|23154|84879,EPAS1|ITGB6|KDR|LCN1|PTGS2|VEGFA|CLDN1|NCDN|MFSD2A,-0.96,MyList
Reactome Gene Sets,6,R-HSA-5173105,O-linked glycosylation,,-2.6,4.4,4,30211,111,367,6,1.6,0.66,2650|9508|10418|54507|92949|157869,GCNT1|ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-0.96,MyList
GO Biological Processes,19,GO:0001938,positive regulation of endothelial cell proliferation,19_GO:0048518 positive regulation of biological process,-2.6,4.4,4,30211,111,367,6,1.6,0.66,652|1232|1950|3791|6369|7422,BMP4|CCR3|EGF|KDR|CCL24|VEGFA,-0.96,MyList
GO Biological Processes,19,GO:0048534,hematopoietic or lymphoid organ development,19_GO:0002376 immune system process,-2.6,2.2,3.3,30211,643,367,17,4.6,1.1,302|652|2034|2120|2321|3087|3694|3707|3791|4286|4643|7422|8840|9133|54443|57379|282991,ANXA2|BMP4|EPAS1|ETV6|FLT1|HHEX|ITGB6|ITPKB|KDR|MITF|MYO1E|VEGFA|CCN4|CCNB2|ANLN|AICDA|BLOC1S2,-0.95,MyList
GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-2.6,2.8,3.5,30211,329,367,11,3,0.89,652|825|2735|4897|5292|6860|7422|7429|7430|57142|84879,BMP4|CAPN3|GLI1|NRCAM|PIM1|SYT4|VEGFA|VIL1|EZR|RTN4|MFSD2A,-0.95,MyList
GO Biological Processes,19,GO:0070373,negative regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-2.6,5.3,4.2,30211,77,367,5,1.4,0.61,467|5801|7430|59272|65268,ATF3|PTPRR|EZR|ACE2|WNK2,-0.95,MyList
GO Biological Processes,19,GO:0045664,regulation of neuron differentiation,19_GO:0032502 developmental process,-2.6,3.4,3.7,30211,192,367,8,2.2,0.76,652|1910|4610|4854|4897|22943|51704|259266,BMP4|EDNRB|MYCL|NOTCH3|NRCAM|DKK1|GPRC5B|ASPM,-0.94,MyList
GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-2.6,2.5,3.4,30211,431,367,13,3.5,0.96,477|672|1040|1410|3694|5179|5743|7076|7295|8553|51514|55872|201973,ATP1A2|BRCA1|CDS1|CRYAB|ITGB6|PENK|PTGS2|TIMP1|TXN|BHLHE40|DTL|PBK|PRIMPOL,-0.93,MyList
GO Biological Processes,19,GO:0030155,regulation of cell adhesion,19_GO:0022610 biological adhesion,-2.6,2.1,3.3,30211,760,367,19,5.2,1.2,445|652|928|1493|1803|2244|3572|3606|3707|3791|3910|4321|5329|5340|6385|7422|23075|28984|79679,ASS1|BMP4|CD9|CTLA4|DPP4|FGB|IL6ST|IL18|ITPKB|KDR|LAMA4|MMP12|PLAUR|PLG|SDC4|VEGFA|SWAP70|RGCC|VTCN1,-0.93,MyList
GO Biological Processes,19,GO:0071295,cellular response to vitamin,19_GO:0050896 response to stimulus,-2.6,11,5.2,30211,23,367,3,0.82,0.47,1591|5179|5292,CYP24A1|PENK|PIM1,-0.93,MyList
GO Biological Processes,19,GO:0009651,response to salt stress,19_GO:0050896 response to stimulus,-2.6,11,5.2,30211,23,367,3,0.82,0.47,231|825|9076,AKR1B1|CAPN3|CLDN1,-0.93,MyList
GO Biological Processes,19,GO:0035162,embryonic hemopoiesis,19_GO:0002376 immune system process,-2.6,11,5.2,30211,23,367,3,0.82,0.47,3791|7422|282991,KDR|VEGFA|BLOC1S2,-0.93,MyList
WikiPathways,27,WP3612,Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,368|1728|140809,ABCC6|NQO1|SRXN1,-0.93,MyList
GO Biological Processes,19,GO:0003401,axis elongation,19_GO:0040007 growth,-2.6,11,5.2,30211,23,367,3,0.82,0.47,652|7481|157506,BMP4|WNT11|RDH10,-0.93,MyList
GO Biological Processes,19,GO:0098719,sodium ion import across plasma membrane,19_GO:0051179 localization,-2.6,11,5.2,30211,23,367,3,0.82,0.47,6338|6340|6549,SCNN1B|SCNN1G|SLC9A2,-0.93,MyList
KEGG Pathway,24,hsa04614,Renin-angiotensin system,,-2.6,11,5.2,30211,23,367,3,0.82,0.47,290|10159|59272,ANPEP|ATP6AP2|ACE2,-0.93,MyList
GO Biological Processes,19,GO:0045723,positive regulation of fatty acid biosynthetic process,19_GO:0048518 positive regulation of biological process,-2.6,11,5.2,30211,23,367,3,0.82,0.47,5743|60481|85414,PTGS2|ELOVL5|SLC45A3,-0.93,MyList
GO Biological Processes,19,GO:0009123,nucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-2.6,5.3,4.2,30211,78,367,5,1.4,0.61,132|159|7498|10591|22978,ADK|ADSS2|XDH|DNPH1|NT5C2,-0.93,MyList
GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-2.6,2.7,3.5,30211,332,367,11,3,0.89,994|2175|3832|9133|9787|9985|11004|55706|79075|164045|259266,CDC25B|FANCA|KIF11|CCNB2|DLGAP5|REC8|KIF2C|NDC1|DSCC1|HFM1|ASPM,-0.93,MyList
GO Biological Processes,19,GO:0030097,hemopoiesis,19_GO:0002376 immune system process,-2.6,2.2,3.3,30211,594,367,16,4.4,1.1,302|652|2034|2120|2321|3087|3694|3707|3791|4286|4643|7422|8840|54443|57379|282991,ANXA2|BMP4|EPAS1|ETV6|FLT1|HHEX|ITGB6|ITPKB|KDR|MITF|MYO1E|VEGFA|CCN4|ANLN|AICDA|BLOC1S2,-0.92,MyList
WikiPathways,27,WP2848,Pluripotent stem cell differentiation pathway,,-2.6,6.9,4.5,30211,48,367,4,1.1,0.54,652|1950|7422|22943,BMP4|EGF|VEGFA|DKK1,-0.92,MyList
WikiPathways,27,WP2586,Aryl hydrocarbon receptor Netpath,,-2.6,6.9,4.5,30211,48,367,4,1.1,0.54,1543|1728|5743|7422,CYP1A1|NQO1|PTGS2|VEGFA,-0.92,MyList
GO Biological Processes,19,GO:0045834,positive regulation of lipid metabolic process,19_GO:0048518 positive regulation of biological process,-2.6,3.8,3.8,30211,153,367,7,1.9,0.71,2321|5743|27329|60481|84879|85414|157506,FLT1|PTGS2|ANGPTL3|ELOVL5|MFSD2A|SLC45A3|RDH10,-0.92,MyList
GO Biological Processes,19,GO:0007051,spindle organization,19_GO:0009987 cellular process,-2.6,3.8,3.8,30211,153,367,7,1.9,0.71,3832|6491|7430|9133|9787|80258|259266,KIF11|STIL|EZR|CCNB2|DLGAP5|EFHC2|ASPM,-0.92,MyList
GO Biological Processes,19,GO:0006260,DNA replication,19_GO:0008152 metabolic process,-2.6,3.4,3.7,30211,195,367,8,2.2,0.76,4171|4175|51053|51514|55388|63901|79075|201973,MCM2|MCM6|GMNN|DTL|MCM10|FAM111A|DSCC1|PRIMPOL,-0.92,MyList
GO Biological Processes,19,GO:0036293,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-2.5,2.9,3.5,30211,287,367,10,2.7,0.85,1410|1543|1803|2034|5179|5327|5743|7422|9124|28984,CRYAB|CYP1A1|DPP4|EPAS1|PENK|PLAT|PTGS2|VEGFA|PDLIM1|RGCC,-0.9,MyList
GO Biological Processes,19,GO:0008283,cell population proliferation,19_GO:0009987 cellular process,-2.5,2.4,3.4,30211,489,367,14,3.8,1,652|1543|2120|3606|3707|4036|5179|7005|8878|26298|55388|81610|259266|282991,BMP4|CYP1A1|ETV6|IL18|ITPKB|LRP2|PENK|TEAD3|SQSTM1|EHF|MCM10|FAM83D|ASPM|BLOC1S2,-0.9,MyList
KEGG Pathway,24,hsa05130,Pathogenic Escherichia coli infection,,-2.5,3.3,3.7,30211,197,367,8,2.2,0.76,3606|4642|4643|7430|9076|10382|26999|64005,IL18|MYO1D|MYO1E|EZR|CLDN1|TUBB4A|CYFIP2|MYO1G,-0.9,MyList
GO Biological Processes,19,GO:0042304,regulation of fatty acid biosynthetic process,19_GO:0008152 metabolic process,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,672|5743|60481|85414,BRCA1|PTGS2|ELOVL5|SLC45A3,-0.9,MyList
KEGG Pathway,24,hsa00565,Ether lipid metabolism,,-2.5,6.7,4.4,30211,49,367,4,1.1,0.54,8611|9514|81579|85465,PLPP1|GAL3ST1|PLA2G12A|SELENOI,-0.9,MyList
WikiPathways,27,WP4595,Urea cycle and associated pathways,,-2.5,10,5,30211,24,367,3,0.82,0.47,445|4942|8659,ASS1|OAT|ALDH4A1,-0.9,MyList
GO Biological Processes,19,GO:0033260,nuclear DNA replication,19_GO:0008152 metabolic process,-2.5,10,5,30211,24,367,3,0.82,0.47,4171|4175|51053,MCM2|MCM6|GMNN,-0.9,MyList
GO Biological Processes,19,GO:0006656,phosphatidylcholine biosynthetic process,19_GO:0008152 metabolic process,-2.5,10,5,30211,24,367,3,0.82,0.47,1040|84879|204962,CDS1|MFSD2A|SLC44A5,-0.9,MyList
Reactome Gene Sets,6,R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,,-2.5,10,5,30211,24,367,3,0.82,0.47,51495|60481|79071,HACD3|ELOVL5|ELOVL6,-0.9,MyList
GO Biological Processes,19,GO:0006658,phosphatidylserine metabolic process,19_GO:0008152 metabolic process,-2.5,10,5,30211,24,367,3,0.82,0.47,10955|129642|154141,SERINC3|MBOAT2|MBOAT1,-0.9,MyList
WikiPathways,27,WP1539,Angiogenesis,,-2.5,10,5,30211,24,367,3,0.82,0.47,2321|3791|7422,FLT1|KDR|VEGFA,-0.9,MyList
GO Biological Processes,19,GO:0009162,deoxyribonucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-2.5,10,5,30211,24,367,3,0.82,0.47,132|7498|10591,ADK|XDH|DNPH1,-0.9,MyList
GO Biological Processes,19,GO:0038084,vascular endothelial growth factor signaling pathway,19_GO:0023052 signaling,-2.5,10,5,30211,24,367,3,0.82,0.47,2321|3791|7422,FLT1|KDR|VEGFA,-0.9,MyList
GO Biological Processes,19,GO:0002573,myeloid leukocyte differentiation,19_GO:0002376 immune system process,-2.5,4.3,3.9,30211,116,367,6,1.6,0.66,302|652|3694|4286|7422|8840,ANXA2|BMP4|ITGB6|MITF|VEGFA|CCN4,-0.9,MyList
GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-2.5,2.3,3.3,30211,492,367,14,3.8,1,899|994|2908|3832|7005|9133|9585|11004|54443|54821|80258|81610|221150|259266,CCNF|CDC25B|NR3C1|KIF11|TEAD3|CCNB2|KIF20B|KIF2C|ANLN|ERCC6L|EFHC2|FAM83D|SKA3|ASPM,-0.89,MyList
GO Biological Processes,19,GO:0032388,positive regulation of intracellular transport,19_GO:0051179 localization,-2.5,3.3,3.6,30211,198,367,8,2.2,0.76,302|2040|2810|5743|7430|8934|9585|161291,ANXA2|STOM|SFN|PTGS2|EZR|RAB29|KIF20B|TMEM30B,-0.89,MyList
GO Biological Processes,19,GO:0060348,bone development,19_GO:0032502 developmental process,-2.5,3.3,3.6,30211,198,367,8,2.2,0.76,302|652|3694|4322|5358|8840|56987|202151,ANXA2|BMP4|ITGB6|MMP13|PLS3|CCN4|BBX|RANBP3L,-0.89,MyList
GO Biological Processes,19,GO:0070848,response to growth factor,19_GO:0050896 response to stimulus,-2.5,2.3,3.3,30211,493,367,14,3.8,1,306|652|2321|2674|2889|2908|3694|3791|4036|5179|7422|7429|9076|23767,ANXA3|BMP4|FLT1|GFRA1|RAPGEF1|NR3C1|ITGB6|KDR|LRP2|PENK|VEGFA|VIL1|CLDN1|FLRT3,-0.89,MyList
GO Biological Processes,19,GO:0002237,response to molecule of bacterial origin,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,2.7,3.4,30211,339,367,11,3,0.89,445|1439|1543|1910|3606|3929|5179|5732|5743|9076|57379,ASS1|CSF2RB|CYP1A1|EDNRB|IL18|LBP|PENK|PTGER2|PTGS2|CLDN1|AICDA,-0.88,MyList
GO Biological Processes,19,GO:0006865,amino acid transport,19_GO:0051179 localization,-2.5,4.2,3.9,30211,117,367,6,1.6,0.66,6583|10955|23428|59272|117247|153129,SLC22A4|SERINC3|SLC7A8|ACE2|SLC16A10|SLC38A9,-0.88,MyList
GO Biological Processes,19,GO:0045165,cell fate commitment,19_GO:0032502 developmental process,-2.5,3,3.5,30211,244,367,9,2.5,0.81,652|2034|3791|4286|4854|7004|7005|7481|8643,BMP4|EPAS1|KDR|MITF|NOTCH3|TEAD4|TEAD3|WNT11|PTCH2,-0.88,MyList
GO Biological Processes,19,GO:0030856,regulation of epithelial cell differentiation,19_GO:0032502 developmental process,-2.5,3.7,3.7,30211,157,367,7,1.9,0.71,652|2810|4610|7422|7498|8643|10626,BMP4|SFN|MYCL|VEGFA|XDH|PTCH2|TRIM16,-0.88,MyList
GO Biological Processes,19,GO:0072523,purine-containing compound catabolic process,19_GO:0008152 metabolic process,-2.5,6.6,4.4,30211,50,367,4,1.1,0.54,7498|10591|22978|390916,XDH|DNPH1|NT5C2|NUDT19,-0.88,MyList
KEGG Pathway,24,hsa04979,Cholesterol metabolism,,-2.5,6.6,4.4,30211,50,367,4,1.1,0.54,4036|6646|27329|57552,LRP2|SOAT1|ANGPTL3|NCEH1,-0.88,MyList
GO Biological Processes,19,GO:0030282,bone mineralization,19_GO:0110148 biomineralization,-2.5,6.6,4.4,30211,50,367,4,1.1,0.54,4322|5743|7481|54829,MMP13|PTGS2|WNT11|ASPN,-0.88,MyList
GO Biological Processes,19,GO:0060560,developmental growth involved in morphogenesis,19_GO:0040007 growth,-2.5,4.2,3.8,30211,118,367,6,1.6,0.66,652|7481|23767|26999|51299|157506,BMP4|WNT11|FLRT3|CYFIP2|NRN1|RDH10,-0.87,MyList
GO Biological Processes,19,GO:0010817,regulation of hormone levels,19_GO:0065007 biological regulation,-2.5,2.3,3.3,30211,496,367,14,3.8,1,220|231|1543|1803|1910|2244|6338|10159|23428|54097|59272|117247|157506|338557,ALDH1A3|AKR1B1|CYP1A1|DPP4|EDNRB|FGB|SCNN1B|ATP6AP2|SLC7A8|FAM3B|ACE2|SLC16A10|RDH10|FFAR4,-0.87,MyList
