gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000009427,ENSNVIT00000013949,134,8.92,3,4.46,17.89
ENSNVIG00000009428,ENSNVIT00000013948,109,3.02,0,0,0
ENSNVIG00000009429,ENSNVIT00000013986,1836,1663.33,38,0.3,1.22
ENSNVIG00000009430,ENSNVIT00000013952,97,1.5,0,0,0
ENSNVIG00000009431,ENSNVIT00000013956,90,0,0,0,0
ENSNVIG00000009432,ENSNVIT00000013965,1306,1133.33,116,1.36,5.45
ENSNVIG00000009433,ENSNVIT00000013964,97,1.5,0,0,0
ENSNVIG00000009434,ENSNVIT00000013968,703,530.33,708,17.73,71.06
ENSNVIG00000009435,ENSNVIT00000013969,322,151.3,0,0,0
ENSNVIG00000009436,ENSNVIT00000013971,122,5.59,0,0,0
ENSNVIG00000009437,ENSNVIT00000013979,960,787.33,0,0,0
ENSNVIG00000009438,ENSNVIT00000014012,1221,1048.33,329,4.17,16.7
ENSNVIG00000009439,ENSNVIT00000013974,68,0,0,0,0
ENSNVIG00000009440,ENSNVIT00000013977,117,4.47,0,0,0
ENSNVIG00000009441,ENSNVIT00000014007,1539,1366.33,45,0.44,1.75
ENSNVIG00000009442,"ENSNVIT00000014023,ENSNVIT00000014049",1704,1531.33,3881,33.66,134.9
ENSNVIG00000009443,ENSNVIT00000014019,2829,2656.33,172,0.86,3.45
ENSNVIG00000009444,ENSNVIT00000013982,72,0,0,0,0
ENSNVIG00000009445,ENSNVIT00000013983,119,4.9,0,0,0
ENSNVIG00000009446,ENSNVIT00000014027,1536,1363.33,638,6.22,24.91
ENSNVIG00000009447,"ENSNVIT00000013988,ENSNVIT00000014006,ENSNVIT00000014021",517.78,346.63,1444.2,55.33,221.77
ENSNVIG00000009448,ENSNVIT00000013985,342,170.69,498.91,38.82,155.58
ENSNVIG00000009449,ENSNVIT00000014139,4527,4354.33,1,0,0.01
ENSNVIG00000009450,ENSNVIT00000013989,72,0,0,0,0
ENSNVIG00000009451,"ENSNVIT00000014009,ENSNVIT00000014060",2524.24,2351.57,7632,43.1,172.75
ENSNVIG00000009452,ENSNVIT00000014005,402,229.77,0,0,0
ENSNVIG00000009453,ENSNVIT00000014008,1491,1318.33,0,0,0
ENSNVIG00000009454,"ENSNVIT00000014015,ENSNVIT00000014061,ENSNVIT00000014111",2335.21,2162.54,357,2.19,8.79
ENSNVIG00000009455,"ENSNVIT00000014016,ENSNVIT00000014054,ENSNVIT00000014088",1025.6,852.93,549,8.55,34.26
ENSNVIG00000009456,ENSNVIT00000014017,2368,2195.33,356,2.15,8.63
ENSNVIG00000009457,"ENSNVIT00000014109,ENSNVIT00000014129,ENSNVIT00000014142,ENSNVIT00000014198,ENSNVIT00000014213",878.4,705.73,0,0,0
ENSNVIG00000009458,"ENSNVIT00000014126,ENSNVIT00000014134,ENSNVIT00000014144",1821,1648.33,183,1.47,5.91
ENSNVIG00000009459,"ENSNVIT00000014095,ENSNVIT00000014138,ENSNVIT00000014171,ENSNVIT00000014211,ENSNVIT00000014215",1948.79,1776.12,1162,8.69,34.82
ENSNVIG00000009460,ENSNVIT00000013990,70,0,0,0,0
ENSNVIG00000009461,ENSNVIT00000013991,72,0,0,0,0
ENSNVIG00000009462,ENSNVIT00000013992,75,0,0,0,0
ENSNVIG00000009463,ENSNVIT00000013993,73,0,0,0,0
ENSNVIG00000009464,ENSNVIT00000013994,76,0,0,0,0
ENSNVIG00000009465,ENSNVIT00000013995,74,0,0,0,0
ENSNVIG00000009466,ENSNVIT00000013996,73,0,0,0,0
ENSNVIG00000009467,ENSNVIT00000014086,5229,5056.33,1311,3.44,13.8
ENSNVIG00000009468,ENSNVIT00000013997,75,0,0,0,0
ENSNVIG00000009469,ENSNVIT00000013998,75,0,3,0,0
ENSNVIG00000009470,ENSNVIT00000013999,75,0,0,0,0
ENSNVIG00000009471,ENSNVIT00000014000,75,0,0,0,0
ENSNVIG00000009472,ENSNVIT00000014001,70,0,0,0,0
ENSNVIG00000009473,ENSNVIT00000014002,75,0,0,0,0
ENSNVIG00000009474,ENSNVIT00000014003,74,0,0,0,0
ENSNVIG00000009475,ENSNVIT00000014004,75,0,0,0,0
ENSNVIG00000009476,ENSNVIT00000014013,74,0,0,0,0
ENSNVIG00000009477,ENSNVIT00000014011,155,17.09,0,0,0
ENSNVIG00000009478,ENSNVIT00000014025,1185,1012.33,0,0,0
ENSNVIG00000009479,ENSNVIT00000014020,585,412.34,9,0.29,1.16
ENSNVIG00000009480,ENSNVIT00000014133,8205,8032.33,1667,2.76,11.05
ENSNVIG00000009481,"ENSNVIT00000014113,ENSNVIT00000014116",1662,1489.33,173,1.54,6.18
ENSNVIG00000009482,"ENSNVIT00000014203,ENSNVIT00000014222,ENSNVIT00000014275,ENSNVIT00000014285",2266.11,2093.44,2849,18.07,72.44
ENSNVIG00000009483,ENSNVIT00000014028,74,0,1,0,0
ENSNVIG00000009484,ENSNVIT00000014092,2210,2037.33,1138,7.42,29.73
ENSNVIG00000009485,ENSNVIT00000014029,75,0,0,0,0
ENSNVIG00000009486,"ENSNVIT00000014115,ENSNVIT00000014200",2650,2477.33,637,3.41,13.69
ENSNVIG00000009487,ENSNVIT00000014030,75,0,0,0,0
ENSNVIG00000009488,"ENSNVIT00000014031,ENSNVIT00000014032,ENSNVIT00000014033",318,147.45,4,0.36,1.44
ENSNVIG00000009489,ENSNVIT00000014034,78,0,0,0,0
ENSNVIG00000009490,ENSNVIT00000014035,73,0,0,0,0
ENSNVIG00000009491,ENSNVIT00000014036,72,0,0,0,0
ENSNVIG00000009492,ENSNVIT00000014037,75,0,0,0,0
ENSNVIG00000009493,ENSNVIT00000014038,72,0,0,0,0
ENSNVIG00000009494,ENSNVIT00000014039,75,0,0,0,0
ENSNVIG00000009495,ENSNVIT00000014040,68,0,0,0,0
ENSNVIG00000009496,ENSNVIT00000014041,72,0,0,0,0
ENSNVIG00000009497,ENSNVIT00000014042,72,0,0,0,0
ENSNVIG00000009498,ENSNVIT00000014043,72,0,0,0,0
ENSNVIG00000009499,ENSNVIT00000014046,104,2.3,0,0,0
ENSNVIG00000009500,ENSNVIT00000014052,231,68.22,60,11.68,46.81
ENSNVIG00000009501,ENSNVIT00000014056,960,787.33,3,0.05,0.2
ENSNVIG00000009502,ENSNVIT00000014058,1938,1765.33,0,0,0
ENSNVIG00000009503,ENSNVIT00000014051,75,0,0,0,0
ENSNVIG00000009504,ENSNVIT00000014055,3621,3448.33,0,0,0
ENSNVIG00000009505,"ENSNVIT00000014094,ENSNVIT00000014163",2368.3,2195.63,601,3.64,14.57
ENSNVIG00000009506,ENSNVIT00000014053,228,65.75,0,0,0
ENSNVIG00000009507,ENSNVIT00000014089,1383,1210.33,9,0.1,0.4
ENSNVIG00000009508,ENSNVIT00000014083,516,343.38,28,1.08,4.34
ENSNVIG00000009509,"ENSNVIT00000014101,ENSNVIT00000014167,ENSNVIT00000014185",2141.07,1968.4,4930,33.26,133.31
ENSNVIG00000009510,ENSNVIT00000014057,117,4.47,0,0,0
ENSNVIG00000009511,ENSNVIT00000014059,1941,1768.33,19,0.14,0.57
ENSNVIG00000009512,ENSNVIT00000014062,75,0,0,0,0
ENSNVIG00000009513,ENSNVIT00000014064,308,137.87,0,0,0
ENSNVIG00000009514,ENSNVIT00000014087,351,179.48,0,0,0
ENSNVIG00000009515,ENSNVIT00000014065,81,0,0,0,0
ENSNVIG00000009516,"ENSNVIT00000014431,ENSNVIT00000014493,ENSNVIT00000014622,ENSNVIT00000014647",1135.5,962.83,0,0,0
ENSNVIG00000009517,ENSNVIT00000014066,72,0,0,0,0
ENSNVIG00000009518,"ENSNVIT00000014223,ENSNVIT00000014251,ENSNVIT00000014258",2916,2743.33,3,0.01,0.06
ENSNVIG00000009519,ENSNVIT00000014067,69,0,0,0,0
ENSNVIG00000009520,"ENSNVIT00000014099,ENSNVIT00000014110",330,164.17,0,0,0
ENSNVIG00000009521,"ENSNVIT00000014136,ENSNVIT00000014162,ENSNVIT00000014169",820.01,647.34,5595,114.79,460.05
ENSNVIG00000009522,"ENSNVIT00000014100,ENSNVIT00000014164",3558.48,3385.81,1053,4.13,16.55
ENSNVIG00000009524,ENSNVIT00000014069,74,0,0,0,0
ENSNVIG00000009525,ENSNVIT00000014070,74,0,0,0,0
ENSNVIG00000009526,"ENSNVIT00000014107,ENSNVIT00000014122,ENSNVIT00000014128",762,589.33,2.09,0.05,0.19
ENSNVIG00000009527,"ENSNVIT00000014232,ENSNVIT00000014245,ENSNVIT00000014250,ENSNVIT00000014252",3822.43,3649.76,80,0.29,1.17
ENSNVIG00000009528,ENSNVIT00000014071,72,0,0,0,0
ENSNVIG00000009529,ENSNVIT00000014072,75,0,0,0,0
ENSNVIG00000009530,ENSNVIT00000014073,76,0,0,0,0
ENSNVIG00000009531,ENSNVIT00000014074,74,0,0,0,0
ENSNVIG00000009532,ENSNVIT00000014075,82,0,0,0,0
ENSNVIG00000009533,ENSNVIT00000014076,86,0,0,0,0
ENSNVIG00000009534,ENSNVIT00000014077,107,2.71,0,0,0
ENSNVIG00000009535,ENSNVIT00000014078,95,1.32,0,0,0
ENSNVIG00000009536,ENSNVIT00000014079,80,0,0,0,0
ENSNVIG00000009537,ENSNVIT00000014080,88,0,0,0,0
ENSNVIG00000009538,ENSNVIT00000014081,79,0,0,0,0
ENSNVIG00000009539,ENSNVIT00000014082,109,3.02,0,0,0
ENSNVIG00000009540,ENSNVIT00000014085,232,69.05,0,0,0
ENSNVIG00000009541,ENSNVIT00000014093,2517,2344.33,0,0,0
ENSNVIG00000009543,ENSNVIT00000014096,372,200.1,45,2.99,11.97
ENSNVIG00000009544,ENSNVIT00000014097,140,10.94,1653,2005.81,8038.85
ENSNVIG00000009545,ENSNVIT00000014098,299,129.32,4,0.41,1.65
ENSNVIG00000009546,ENSNVIT00000014105,642,469.33,12,0.34,1.36
ENSNVIG00000009547,"ENSNVIT00000014124,ENSNVIT00000014165",1632.64,1459.97,1727,15.71,62.96
ENSNVIG00000009548,"ENSNVIT00000014103,ENSNVIT00000014160,ENSNVIT00000014196",2167.02,1994.34,267,1.78,7.13
ENSNVIG00000009549,ENSNVIT00000014102,131,8,0,0,0
ENSNVIG00000009550,"ENSNVIT00000014118,ENSNVIT00000014161",3752.43,3579.76,236,0.88,3.51
ENSNVIG00000009551,ENSNVIT00000014108,207,49.27,0,0,0
ENSNVIG00000009552,ENSNVIT00000014104,134,8.92,17,25.3,101.39
ENSNVIG00000009553,"ENSNVIT00000014154,ENSNVIT00000014180",2520.22,2347.55,1692,9.57,38.36
ENSNVIG00000009554,"ENSNVIT00000014152,ENSNVIT00000014177",1731.26,1558.59,489,4.17,16.7
ENSNVIG00000009555,ENSNVIT00000014123,1344,1171.33,0,0,0
ENSNVIG00000009556,ENSNVIT00000014112,328,157.09,24,2.03,8.13
ENSNVIG00000009557,"ENSNVIT00000014158,ENSNVIT00000014176",2010,1837.33,64,0.46,1.85
ENSNVIG00000009558,"ENSNVIT00000014137,ENSNVIT00000014147,ENSNVIT00000014178",1041,868.33,129,1.97,7.91
ENSNVIG00000009559,ENSNVIT00000014114,1294,1121.33,593,7.02,28.15
ENSNVIG00000009560,"ENSNVIT00000014149,ENSNVIT00000014181,ENSNVIT00000014193",1053,880.33,107,1.61,6.47
ENSNVIG00000009561,ENSNVIT00000014117,980,807.33,462,7.6,30.46
ENSNVIG00000009562,ENSNVIT00000014119,1604,1431.33,118,1.09,4.39
ENSNVIG00000009563,ENSNVIT00000014150,1806,1633.33,0,0,0
ENSNVIG00000009564,"ENSNVIT00000014125,ENSNVIT00000014173,ENSNVIT00000014199",2585.16,2412.49,1331,7.33,29.37
ENSNVIG00000009565,ENSNVIT00000014141,2625,2452.33,4,0.02,0.09
ENSNVIG00000009566,ENSNVIT00000014135,684,511.33,0,0,0
ENSNVIG00000009567,"ENSNVIT00000014153,ENSNVIT00000014194",1937.68,1765.01,26,0.2,0.78
ENSNVIG00000009568,ENSNVIT00000014140,141,11.3,1252.15,1471.11,5895.87
ENSNVIG00000009569,ENSNVIT00000014143,2087,1914.33,204,1.42,5.67
ENSNVIG00000009570,ENSNVIT00000014146,939,766.33,0,0,0
ENSNVIG00000009571,ENSNVIT00000014157,1206,1033.33,1326,17.04,68.3
ENSNVIG00000009572,"ENSNVIT00000014159,ENSNVIT00000014170,ENSNVIT00000014184",695.4,522.85,1405,35.69,143.03
ENSNVIG00000009573,ENSNVIT00000014156,120,5.12,0,0,0
ENSNVIG00000009574,ENSNVIT00000014166,141,11.3,7581.44,8907.21,35698.1
ENSNVIG00000009575,ENSNVIT00000014172,1836,1663.33,409.42,3.27,13.1
ENSNVIG00000009576,ENSNVIT00000014168,411,238.7,43,2.39,9.59
ENSNVIG00000009577,ENSNVIT00000014187,3940,3767.33,603,2.13,8.52
ENSNVIG00000009578,"ENSNVIT00000014228,ENSNVIT00000014244",780,607.33,735,16.07,64.42
ENSNVIG00000009579,ENSNVIT00000014175,273,105.06,12,1.52,6.08
ENSNVIG00000009580,ENSNVIT00000014174,139,10.59,2,2.51,10.05
ENSNVIG00000009581,ENSNVIT00000014186,4494,4321.33,586,1.8,7.22
ENSNVIG00000009582,ENSNVIT00000014202,2355,2182.33,1604,9.76,39.12
ENSNVIG00000009583,ENSNVIT00000014206,735,562.33,0,0,0
ENSNVIG00000009584,ENSNVIT00000014217,3006,2833.33,21,0.1,0.39
ENSNVIG00000009585,ENSNVIT00000014183,126,6.6,0,0,0
ENSNVIG00000009586,"ENSNVIT00000014287,ENSNVIT00000014299",2870.58,2697.91,97,0.48,1.91
ENSNVIG00000009587,ENSNVIT00000014189,1389,1216.33,146,1.59,6.39
ENSNVIG00000009588,ENSNVIT00000014190,924,751.33,0,0,0
ENSNVIG00000009589,ENSNVIT00000014191,1191,1018.33,0,0,0
ENSNVIG00000009590,ENSNVIT00000014225,2438,2265.33,353,2.07,8.29
ENSNVIG00000009591,ENSNVIT00000014192,264,96.87,0,0,0
ENSNVIG00000009592,ENSNVIT00000014195,255,88.83,1,0.15,0.6
ENSNVIG00000009593,"ENSNVIT00000014313,ENSNVIT00000014330",3375,3202.33,349,1.45,5.8
ENSNVIG00000009594,ENSNVIT00000014208,1566,1393.33,130,1.24,4.97
ENSNVIG00000009595,ENSNVIT00000014197,329,158.06,0,0,0
ENSNVIG00000009596,ENSNVIT00000014201,327,156.12,3162.46,269.02,1078.17
ENSNVIG00000009597,ENSNVIT00000014204,309,138.82,0,0,0
ENSNVIG00000009598,"ENSNVIT00000014218,ENSNVIT00000014230,ENSNVIT00000014247",791,618.33,1,0.02,0.09
ENSNVIG00000009599,ENSNVIT00000014243,1047,874.33,98,1.49,5.97
ENSNVIG00000009600,"ENSNVIT00000014214,ENSNVIT00000014242",1094.35,921.68,102,1.47,5.89
ENSNVIG00000009601,"ENSNVIT00000014209,ENSNVIT00000014216",3323.46,3150.79,1635,6.89,27.62
ENSNVIG00000009602,ENSNVIT00000014220,837,664.33,4874.54,97.45,390.56
ENSNVIG00000009603,ENSNVIT00000014240,2148,1975.33,0,0,0
ENSNVIG00000009604,ENSNVIT00000014241,1960,1787.33,581,4.32,17.3
ENSNVIG00000009605,"ENSNVIT00000014231,ENSNVIT00000014255",2052,1879.33,872,6.16,24.7
ENSNVIG00000009606,ENSNVIT00000014205,1032,859.33,389,6.01,24.09
ENSNVIG00000009607,"ENSNVIT00000014312,ENSNVIT00000014329,ENSNVIT00000014351,ENSNVIT00000014360",3986.65,3813.98,5331,18.56,74.4
ENSNVIG00000009608,"ENSNVIT00000014234,ENSNVIT00000014261,ENSNVIT00000014298,ENSNVIT00000014322,ENSNVIT00000014333",1521,1348.33,3,0.03,0.12
ENSNVIG00000009609,"ENSNVIT00000014278,ENSNVIT00000014297",2727,2554.33,115,0.6,2.4
ENSNVIG00000009610,ENSNVIT00000014236,630,457.34,119,3.46,13.85
ENSNVIG00000009611,ENSNVIT00000014212,1151,978.33,7,0.1,0.38
ENSNVIG00000009612,ENSNVIT00000014229,1500,1327.33,1694,16.95,67.93
ENSNVIG00000009613,ENSNVIT00000014277,2640,2467.33,0,0,0
ENSNVIG00000009614,"ENSNVIT00000014237,ENSNVIT00000014246",869.27,696.6,10,0.19,0.76
ENSNVIG00000009615,ENSNVIT00000014248,1113,940.33,7,0.1,0.4
ENSNVIG00000009616,ENSNVIT00000014221,1345,1172.33,13,0.15,0.59
ENSNVIG00000009617,ENSNVIT00000014226,83,0,0,0,0
ENSNVIG00000009618,ENSNVIT00000014227,340,168.74,0,0,0
ENSNVIG00000009619,"ENSNVIT00000014343,ENSNVIT00000014356",2016,1843.33,498,3.59,14.38
ENSNVIG00000009620,ENSNVIT00000014235,1437,1264.33,0,0,0
ENSNVIG00000009621,ENSNVIT00000014386,13938,13765.33,11712.62,11.3,45.29
ENSNVIG00000009622,"ENSNVIT00000014268,ENSNVIT00000014286",2270.26,2097.59,915,5.79,23.22
ENSNVIG00000009623,"ENSNVIT00000014253,ENSNVIT00000014271",1266.7,1094.03,1229,14.92,59.79
ENSNVIG00000009624,ENSNVIT00000014392,738,565.33,3,0.07,0.28
ENSNVIG00000009625,"ENSNVIT00000014440,ENSNVIT00000014441",3879,3706.33,30,0.11,0.43
ENSNVIG00000009626,"ENSNVIT00000014366,ENSNVIT00000014375,ENSNVIT00000014384",2731.27,2558.59,153,0.79,3.18
ENSNVIG00000009627,ENSNVIT00000014239,125,6.33,0,0,0
ENSNVIG00000009628,ENSNVIT00000014254,1056,883.33,10,0.15,0.6
ENSNVIG00000009629,ENSNVIT00000014257,792,619.33,0,0,0
ENSNVIG00000009630,ENSNVIT00000014262,219,58.5,0,0,0
ENSNVIG00000009631,"ENSNVIT00000014270,ENSNVIT00000014281",2464.48,2291.81,201,1.16,4.67
ENSNVIG00000009632,"ENSNVIT00000014264,ENSNVIT00000014272",2862,2689.33,1072,5.29,21.22
ENSNVIG00000009633,ENSNVIT00000014273,1041,868.33,12,0.18,0.74
ENSNVIG00000009634,ENSNVIT00000014306,441,268.53,61,3.02,12.09
ENSNVIG00000009635,"ENSNVIT00000014280,ENSNVIT00000014288",1852.25,1679.58,216,1.71,6.85
ENSNVIG00000009636,"ENSNVIT00000014269,ENSNVIT00000014293",3171,2998.33,353,1.56,6.27
ENSNVIG00000009637,"ENSNVIT00000014266,ENSNVIT00000014274",1112.1,939.43,629,8.89,35.64
ENSNVIG00000009638,ENSNVIT00000014300,2481,2308.33,5,0.03,0.12
ENSNVIG00000009639,"ENSNVIT00000014324,ENSNVIT00000014347,ENSNVIT00000014359",3324.18,3151.51,1462,6.16,24.69
ENSNVIG00000009640,ENSNVIT00000014370,813,640.33,279,5.79,23.19
ENSNVIG00000009641,ENSNVIT00000014263,1494,1321.33,356,3.58,14.34
ENSNVIG00000009642,"ENSNVIT00000014323,ENSNVIT00000014335",1371,1198.33,666,7.38,29.58
ENSNVIG00000009643,"ENSNVIT00000014284,ENSNVIT00000014317,ENSNVIT00000014326",1468.88,1296.21,280,2.87,11.5
ENSNVIG00000009644,"ENSNVIT00000014303,ENSNVIT00000014486",13221.16,13048.49,691,0.7,2.82
ENSNVIG00000009645,"ENSNVIT00000014796,ENSNVIT00000014889,ENSNVIT00000014918",3417,3244.33,6,0.02,0.1
ENSNVIG00000009646,ENSNVIT00000014265,107,2.71,0,0,0
ENSNVIG00000009647,ENSNVIT00000014267,615,442.34,3,0.09,0.36
ENSNVIG00000009648,ENSNVIT00000014289,1701,1528.33,0,0,0
ENSNVIG00000009649,ENSNVIT00000014276,1518,1345.33,684,6.75,27.06
ENSNVIG00000009650,ENSNVIT00000014290,318,147.45,102,9.19,36.82
ENSNVIG00000009651,ENSNVIT00000014279,3996,3823.33,237,0.82,3.3
ENSNVIG00000009652,ENSNVIT00000014282,2433,2260.33,0,0,0
ENSNVIG00000009653,"ENSNVIT00000014590,ENSNVIT00000014597,ENSNVIT00000014627",1719,1546.33,76,0.65,2.62
ENSNVIG00000009654,ENSNVIT00000014369,1362,1189.33,54,0.6,2.42
ENSNVIG00000009655,"ENSNVIT00000014412,ENSNVIT00000014419",3129,2956.33,2862,12.86,51.53
ENSNVIG00000009656,ENSNVIT00000014304,1338,1165.33,115,1.31,5.25
ENSNVIG00000009657,ENSNVIT00000014291,1692,1519.33,180.34,1.58,6.32
ENSNVIG00000009659,ENSNVIT00000014750,6275,6102.33,5711,12.43,49.81
ENSNVIG00000009660,"ENSNVIT00000014463,ENSNVIT00000014501,ENSNVIT00000014507",3168.11,2995.43,5566,24.68,98.91
ENSNVIG00000009661,ENSNVIT00000014302,1350,1177.33,620,6.99,28.03
ENSNVIG00000009662,"ENSNVIT00000014292,ENSNVIT00000014294",1468,1295.33,2,0.02,0.08
ENSNVIG00000009663,ENSNVIT00000014295,108,2.86,0,0,0
ENSNVIG00000009664,"ENSNVIT00000014341,ENSNVIT00000014371,ENSNVIT00000014382",574.16,402.16,807,26.65,106.81
ENSNVIG00000009665,ENSNVIT00000014296,210,51.53,0,0,0
ENSNVIG00000009666,ENSNVIT00000014305,1662,1489.33,351.66,3.14,12.57
ENSNVIG00000009667,ENSNVIT00000014301,2519,2346.33,89,0.5,2.02
ENSNVIG00000009668,ENSNVIT00000014318,1671,1498.33,2,0.02,0.07
ENSNVIG00000009669,ENSNVIT00000014352,471,298.44,0,0,0
ENSNVIG00000009670,ENSNVIT00000014314,1101,928.33,243,3.48,13.93
ENSNVIG00000009671,"ENSNVIT00000014320,ENSNVIT00000014336,ENSNVIT00000014417,ENSNVIT00000014418",2603.34,2430.67,2529,13.82,55.38
ENSNVIG00000009672,ENSNVIT00000014308,107,2.71,0,0,0
ENSNVIG00000009673,ENSNVIT00000014310,1110,937.33,0,0,0
ENSNVIG00000009674,ENSNVIT00000014309,606,433.34,9,0.28,1.11
ENSNVIG00000009675,ENSNVIT00000014311,685,512.33,525,13.61,54.54
ENSNVIG00000009676,"ENSNVIT00000014367,ENSNVIT00000014374,ENSNVIT00000014380",834,661.33,119,2.39,9.58
ENSNVIG00000009677,"ENSNVIT00000015242,ENSNVIT00000015264,ENSNVIT00000015335,ENSNVIT00000015342,ENSNVIT00000015360",2695.76,2523.09,1272,6.7,26.83
ENSNVIG00000009678,"ENSNVIT00000014372,ENSNVIT00000014394",2209,2036.33,243,1.58,6.35
ENSNVIG00000009679,ENSNVIT00000014377,3354,3181.33,994,4.15,16.63
ENSNVIG00000009680,"ENSNVIT00000014483,ENSNVIT00000014526,ENSNVIT00000014530",1830,1657.33,25,0.2,0.8
ENSNVIG00000009681,ENSNVIT00000014315,798,625.33,0,0,0
ENSNVIG00000009682,ENSNVIT00000014331,1251,1078.33,3,0.04,0.15
ENSNVIG00000009683,ENSNVIT00000014327,936,763.33,294,5.12,20.5
ENSNVIG00000009685,ENSNVIT00000014364,687,514.33,0,0,0
ENSNVIG00000009686,ENSNVIT00000014321,426,253.6,2,0.1,0.42
ENSNVIG00000009687,"ENSNVIT00000014537,ENSNVIT00000014576,ENSNVIT00000014606",5930.48,5757.81,2690,6.2,24.87
ENSNVIG00000009688,ENSNVIT00000014319,102,2.05,0,0,0
ENSNVIG00000009689,ENSNVIT00000014328,360,188.3,0,0,0
ENSNVIG00000009690,ENSNVIT00000014325,101,1.93,0,0,0
ENSNVIG00000009691,ENSNVIT00000014332,456,283.48,0,0,0
ENSNVIG00000009692,"ENSNVIT00000014349,ENSNVIT00000014353",942,769.33,160,2.76,11.07
ENSNVIG00000009693,ENSNVIT00000014340,1047,874.33,0,0,0
ENSNVIG00000009694,ENSNVIT00000014334,219,58.5,9,2.04,8.19
ENSNVIG00000009695,ENSNVIT00000014344,900,727.33,2,0.04,0.15
ENSNVIG00000009696,ENSNVIT00000014342,1050,877.33,0,0,0
ENSNVIG00000009697,ENSNVIT00000014337,129,7.42,0,0,0
ENSNVIG00000009698,ENSNVIT00000014376,1809,1636.33,0,0,0
ENSNVIG00000009699,ENSNVIT00000014338,97,1.5,0,0,0
ENSNVIG00000009700,ENSNVIT00000014345,788,615.33,14,0.3,1.21
ENSNVIG00000009701,ENSNVIT00000014339,2424,2251.33,92,0.54,2.18
ENSNVIG00000009702,ENSNVIT00000014385,5991,5818.33,154,0.35,1.41
ENSNVIG00000009703,"ENSNVIT00000018283,ENSNVIT00000018493,ENSNVIT00000018623,ENSNVIT00000018690,ENSNVIT00000018888",6894.92,6722.25,1537,3.04,12.17
ENSNVIG00000009704,ENSNVIT00000014346,216,56.15,13,3.08,12.32
ENSNVIG00000009705,ENSNVIT00000014348,399,226.79,159,9.31,37.32
ENSNVIG00000009706,ENSNVIT00000014355,1059,886.33,0,0,0
ENSNVIG00000009707,ENSNVIT00000014362,600,427.34,0,0,0
ENSNVIG00000009708,ENSNVIT00000014350,1250,1077.33,0,0,0
ENSNVIG00000009709,ENSNVIT00000014403,1800,1627.33,66,0.54,2.16
ENSNVIG00000009710,"ENSNVIT00000014378,ENSNVIT00000014396",1960.3,1787.63,271,2.01,8.07
ENSNVIG00000009711,ENSNVIT00000014354,913,740.33,395,7.09,28.4
ENSNVIG00000009712,ENSNVIT00000014368,414,241.68,412.58,22.67,90.87
ENSNVIG00000009713,ENSNVIT00000014358,2643,2470.33,48,0.26,1.03
ENSNVIG00000009714,ENSNVIT00000014357,107,2.71,0,0,0
ENSNVIG00000009715,ENSNVIT00000014361,2093,1920.33,979,6.77,27.14
ENSNVIG00000009716,ENSNVIT00000014379,1749,1576.33,436,3.67,14.72
ENSNVIG00000009717,ENSNVIT00000014363,330,159.03,0,0,0
ENSNVIG00000009718,"ENSNVIT00000014393,ENSNVIT00000014398",1549,1376.33,205,1.98,7.93
ENSNVIG00000009719,ENSNVIT00000014365,106,2.57,0,0,0
ENSNVIG00000009720,ENSNVIT00000014436,5775,5602.33,490,1.16,4.66
ENSNVIG00000009721,"ENSNVIT00000014399,ENSNVIT00000014415",1527,1354.33,0,0,0
ENSNVIG00000009722,"ENSNVIT00000014446,ENSNVIT00000014474",1656,1483.33,1,0.01,0.04
ENSNVIG00000009723,ENSNVIT00000014485,2715,2542.33,980,5.12,20.52
ENSNVIG00000009724,"ENSNVIT00000014459,ENSNVIT00000014466",2057.17,1884.5,2255,15.89,63.69
ENSNVIG00000009725,"ENSNVIT00000014437,ENSNVIT00000014439,ENSNVIT00000014449,ENSNVIT00000014460",912,739.38,0,0,0
ENSNVIG00000009726,ENSNVIT00000014373,104,2.3,0,0,0
ENSNVIG00000009727,ENSNVIT00000014383,663,490.33,6,0.16,0.65
ENSNVIG00000009728,ENSNVIT00000014381,2023,1850.33,348,2.5,10.01
ENSNVIG00000009729,ENSNVIT00000014520,4134,3961.33,3,0.01,0.04
ENSNVIG00000009730,ENSNVIT00000014387,1606,1433.33,1702.93,15.78,63.24
ENSNVIG00000009731,ENSNVIT00000014388,645,472.33,216.72,6.09,24.42
ENSNVIG00000009732,ENSNVIT00000014389,870,697.33,0,0,0
ENSNVIG00000009733,"ENSNVIT00000014423,ENSNVIT00000014426",690,517.33,15,0.39,1.54
ENSNVIG00000009734,"ENSNVIT00000014390,ENSNVIT00000014395,ENSNVIT00000014410",2209.04,2036.37,774,5.05,20.23
ENSNVIG00000009735,ENSNVIT00000014391,114,3.88,0,0,0
ENSNVIG00000009736,"ENSNVIT00000014429,ENSNVIT00000014447",2511.99,2339.32,546,3.1,12.42
ENSNVIG00000009737,ENSNVIT00000014413,1059,886.33,31,0.46,1.86
ENSNVIG00000009738,ENSNVIT00000014404,966,793.33,15,0.25,1.01
ENSNVIG00000009739,ENSNVIT00000014397,213,53.82,0,0,0
ENSNVIG00000009740,ENSNVIT00000014402,438,265.55,10761.92,538.25,2157.17
